lat,lon,deltaN,topo
-26.500000,-41.500004,402.632751,-1739225.354899
-26.500000,-40.500004,421.704948,-1735753.346766
-26.500000,-39.500004,431.194800,-1733479.954274
-26.500000,-38.500004,439.243853,-1736854.375584
-26.500000,-37.500004,436.809929,-1737173.981477
-26.500000,-36.500004,420.479307,-1735234.263329
-26.500000,-35.500004,389.399868,-1735613.100999
-26.500000,-34.500004,323.052389,-1736338.417322
-26.500000,-33.500004,232.802482,-1736499.974615
-26.500000,-32.500004,194.664897,-1736246.934552
-26.500000,-31.500004,156.864597,-1732967.522853
-26.500000,-30.500004,161.804590,-1733037.856528
-26.500000,-29.500004,171.302910,-1734478.075231
-26.500000,-28.500004,170.660178,-1735498.899843
-26.500000,-27.500004,185.998045,-1736066.423592
-26.500000,-26.500004,204.076578,-1734954.631853
-26.500000,-25.500004,228.370293,-1735355.225589
-26.500000,-24.500004,251.149942,-1733168.567651
-26.500000,-23.500004,260.025991,-1733150.813753
-26.500000,-22.500004,266.864624,-1734366.191604
-26.500000,-21.500004,269.313637,-1736769.417616
-26.500000,-20.500004,272.628193,-1736331.287003
-26.500000,-19.500004,274.966740,-1736238.068660
-26.500000,-18.500004,265.922649,-1735202.132676
-26.500000,-17.500005,250.393224,-1735115.952519
-26.500000,-16.500005,242.790578,-1736066.181393
-26.500000,-15.500005,241.373687,-1737911.595610
-26.500000,-14.500005,236.958092,-1737538.680319
-26.500000,-13.500005,239.027839,-1736119.802543
-26.500000,-12.500005,267.220114,-1735817.307545
-26.500000,-11.500005,294.168281,-1734969.234097
-26.500000,-10.500005,277.762817,-1739936.851666
-26.500000,-9.500005,256.778857,-1740325.004759
-26.500000,-8.500005,235.651345,-1741083.296728
-26.500000,-7.500005,216.338721,-1740979.276527
-26.500000,-6.500005,195.739434,-1741102.035500
-26.500000,-5.500005,164.274559,-1740942.757547
-26.500000,-4.500005,141.440373,-1739357.269929
-26.500000,-3.500005,114.103643,-1738630.499625
-26.500000,-2.500005,99.714739,-1739067.047998
-26.500000,-1.500005,83.705815,-1739194.529274
-26.500000,-0.500005,65.171915,-1738653.036281
-26.500000,0.499995,56.948406,-1740315.461858
-26.500000,1.499995,45.895185,-1739151.191316
-26.500000,2.499995,40.411057,-1737454.124247
-26.500000,3.499995,50.197562,-1736573.518789
-26.500000,4.499995,68.003222,-1739721.470281
-26.500000,5.499995,63.109554,-1741025.190418
-26.500000,6.499995,55.274025,-1738880.221821
-26.500000,7.499995,39.849198,-1738031.589080
-26.500000,8.499995,35.699222,-1739492.216921
-26.500000,9.499995,32.178990,-1739781.290144
-26.500000,10.499995,34.348193,-1738931.071441
-26.500000,11.499995,25.496369,-1738792.319611
-26.500000,12.499995,17.097598,-1739212.455383
-26.500000,13.499995,8.869460,-1738876.597478
-26.500000,14.499995,-5.214640,-1738995.347007
-26.500000,15.499995,-8.735774,-1736664.844953
-26.500000,16.499995,-8.665149,-1738195.289279
-26.500000,17.499995,-16.356253,-1738475.998237
-26.500000,18.499994,-23.338400,-1737301.226097
-26.500000,19.499994,-31.884943,-1738111.512851
-26.500000,20.499994,-41.770767,-1737995.747745
-26.500000,21.499994,-54.956229,-1739514.322461
-26.500000,22.499994,-66.980213,-1737044.392871
-26.500000,23.499994,-57.122648,-1736619.464883
-26.500000,24.499994,-39.468450,-1737009.951033
-26.500000,25.499994,-36.360277,-1738522.208031
-26.500000,26.499994,-45.232186,-1736660.450124
-26.500000,27.499994,-45.913296,-1734535.524385
-26.500000,28.499994,-62.509099,-1734880.869532
-26.500000,29.499994,-60.845358,-1734139.317172
-26.500000,30.499994,-46.334406,-1736027.178263
-26.500000,31.499994,-42.008701,-1735358.304329
-26.500000,32.499994,-49.887167,-1734826.238152
-26.500000,33.499994,-46.081587,-1735071.285149
-26.500000,34.499994,-56.282397,-1735254.816203
-26.500000,35.499994,-63.870297,-1734794.791326
-26.500000,36.499994,-55.068043,-1736495.150669
-26.500000,37.499994,-39.723314,-1737438.576905
-26.500000,38.499994,-23.440295,-1737669.714835
-26.500000,39.499994,-17.303874,-1735390.710965
-26.500000,40.499994,-6.037381,-1732509.430338
-26.500000,41.499994,3.056671,-1732004.979454
-26.500000,42.499994,8.120545,-1734082.846059
-26.500000,43.499994,28.464439,-1734914.854369
-26.500000,44.499994,42.274356,-1735317.238550
-26.500000,45.499994,44.334853,-1733391.073251
-26.500000,46.499994,50.187703,-1734247.543489
-26.500000,47.499994,51.805067,-1735928.564337
-26.500000,48.499994,47.812608,-1732961.759902
-26.500000,49.499994,45.441321,-1734273.636957
-26.500000,50.499994,45.380110,-1733788.317596
-26.500000,51.499994,46.189672,-1733693.509487
-26.500000,52.499994,51.924877,-1733900.836285
-26.500000,53.499994,52.888740,-1734402.106033
-26.500000,54.499993,63.354430,-1734539.361575
-26.500000,55.499993,79.911760,-1734438.132000
-26.500000,56.499993,91.002468,-1734300.952325
-26.500000,57.499993,90.316148,-1734037.188772
-26.500000,58.499993,85.599661,-1733870.846735
-26.500000,59.499993,85.288331,-1733607.765860
-26.500000,60.499993,80.776454,-1733473.908951
-26.500000,61.499993,67.287826,-1734473.015017
-26.500000,62.499993,54.591765,-1733514.309782
-26.500000,63.499993,50.165623,-1733093.410516
-26.500000,64.499993,53.919490,-1733457.146942
-26.500000,65.499993,60.873781,-1733082.804209
-26.500000,66.499993,69.482501,-1733097.521669
-26.500000,67.499993,65.813035,-1733733.780448
-26.500000,68.499993,66.114471,-1733775.226684
-26.500000,69.499993,72.065595,-1734616.424762
-26.500000,70.499993,72.689763,-1734374.131814
-26.500000,71.499993,72.803747,-1734306.851851
-26.500000,72.499993,69.871554,-1735728.090113
-26.500000,73.499993,54.542406,-1736297.541961
-26.500000,74.499993,56.394373,-1736047.805011
-26.500000,75.499993,73.201385,-1735880.063473
-26.500000,76.499993,85.048743,-1736331.264362
-26.500000,77.499993,100.212545,-1735648.985531
-26.500000,78.499993,129.524734,-1735229.582641
-26.500000,79.499993,157.083630,-1735389.825761
-26.500000,80.499993,182.326210,-1735602.817985
-26.500000,81.499993,205.188341,-1735936.747647
-26.500000,82.499993,198.201341,-1735894.906883
-26.500000,83.499993,164.886608,-1736602.812829
-26.500000,84.499993,127.204943,-1737105.837395
-26.500000,85.499993,118.971621,-1736954.934739
-26.500000,86.499993,129.969634,-1736278.769910
-26.500000,87.499993,142.456332,-1736852.234324
-26.500000,88.499993,140.979780,-1736176.874432
-26.500000,89.499993,146.214652,-1736517.140176
-26.500000,90.499992,153.133937,-1736250.314597
-26.500000,91.499992,145.849498,-1736915.737553
-26.500000,92.499992,137.351240,-1735764.411315
-26.500000,93.499992,133.995641,-1734971.914216
-26.500000,94.499992,133.261240,-1737503.365337
-26.500000,95.499992,118.371506,-1735670.739801
-26.500000,96.499992,106.413588,-1736286.736417
-26.500000,97.499992,103.582244,-1736026.941034
-26.500000,98.499992,103.652043,-1735445.030203
-26.500000,99.499992,103.251357,-1734938.745366
-26.500000,100.499992,88.449220,-1735952.620451
-26.500000,101.499992,86.226446,-1737063.957150
-26.500000,102.499992,90.467733,-1737107.832561
-26.500000,103.499992,74.352331,-1734850.718850
-26.500000,104.499992,53.872295,-1735147.639113
-26.500000,105.499992,36.804682,-1737084.727540
-26.500000,106.499992,15.203454,-1737093.492045
-26.500000,107.499992,-1.229090,-1735852.738507
-26.500000,108.499992,-2.625680,-1736478.740877
-26.500000,109.499992,-3.797066,-1736954.963401
-26.500000,110.499992,-25.073521,-1736582.960469
-26.500000,111.499992,-26.641363,-1736729.489462
-26.500000,112.499992,-28.628901,-1736318.392886
-26.500000,113.499992,-34.551173,-1736582.802096
-26.500000,114.499992,-33.726077,-1735817.019697
-26.500000,115.499992,-27.556342,-1736590.456206
-26.500000,116.499992,-22.179172,-1736133.397005
-26.500000,117.499992,0.150295,-1735611.378938
-26.500000,118.499992,-8.263818,-1737219.795664
-26.500000,119.499992,-0.012021,-1736633.294016
-26.500000,120.499992,2.624177,-1734575.905720
-26.500000,121.499992,5.062634,-1735198.893448
-26.500000,122.499992,-4.934880,-1735340.965185
-26.500000,123.499992,-28.932916,-1736219.356482
-26.500000,124.499992,-56.027673,-1736007.161179
-26.500000,125.499992,-70.512312,-1736193.846618
-26.500000,126.499991,-78.903047,-1736825.690695
-26.500000,127.499991,-75.327717,-1737462.034551
-26.500000,128.499991,-77.946135,-1737371.735451
-26.500000,129.499991,-93.942004,-1737098.687147
-26.500000,130.499991,-99.139596,-1737729.406070
-26.500000,131.499991,-107.959705,-1737878.075300
-26.500000,132.499991,-131.535430,-1738044.868156
-26.500000,133.499991,-120.928243,-1737941.330099
-26.500000,134.499991,-116.605254,-1738617.193171
-26.500000,135.499991,-113.495230,-1739022.101886
-26.500000,136.499991,-88.371448,-1739263.873918
-26.500000,137.499991,-88.812807,-1739325.217924
-26.500000,138.499991,-90.598784,-1739388.938345
-26.500000,139.499991,-87.517676,-1739343.953889
-26.500000,140.499991,-84.471162,-1739294.381808
-26.500000,141.499991,-86.357079,-1739389.956291
-26.500000,142.499991,-86.228979,-1739337.334688
-26.500000,143.499991,-57.573822,-1739223.518168
-26.500000,144.499991,-15.416280,-1739334.657154
-26.500000,145.499991,-8.051143,-1739107.616965
-26.500000,146.499991,-39.671247,-1738177.493001
-26.500000,147.499991,-95.401785,-1739031.230000
-26.500000,148.499991,-121.563950,-1738649.327303
-26.500000,149.499991,-120.955482,-1738798.166283
-26.500000,150.499991,-129.713248,-1738601.544866
-26.500000,151.499991,-130.965676,-1738379.021924
-26.500000,152.499991,-133.678575,-1738476.391418
-26.500000,153.499991,-145.899936,-1738859.688360
-26.500000,154.499991,-156.805471,-1738937.007733
-26.500000,155.499991,-156.832565,-1739167.366674
-26.500000,156.499991,-132.373636,-1739129.951017
-26.500000,157.499991,-76.238226,-1739204.149892
-26.500000,158.499991,-17.993454,-1739274.220201
-26.500000,159.499991,32.556410,-1739099.128167
-26.500000,160.499991,74.132418,-1739070.027464
-26.500000,161.499991,82.156035,-1739156.507525
-26.500000,162.499990,65.434903,-1739224.374076
-26.500000,163.499990,97.034207,-1739234.819475
-26.500000,164.499990,127.182203,-1739274.494331
-26.500000,165.499990,123.821803,-1739307.540551
-26.500000,166.499990,108.296766,-1739191.756403
-26.500000,167.499990,106.464908,-1739250.183483
-26.500000,168.499990,118.294155,-1739291.188186
-26.500000,169.499990,131.910584,-1739125.283311
-26.500000,170.499990,127.976686,-1739135.770203
-26.500000,171.499990,129.008031,-1738723.185519
-26.500000,172.499990,151.651171,-1738502.750838
-26.500000,173.499990,179.318340,-1738446.561222
-26.500000,174.499990,210.228413,-1738141.708167
-26.500000,175.499990,228.999064,-1736858.054984
-26.500000,176.499990,237.270865,-1736880.629688
-26.500000,177.499990,239.532138,-1738238.386050
-26.500000,178.499990,232.475261,-1738187.047929
-26.500000,179.499990,225.350745,-1737824.636729
-25.500000,-179.500000,176.469883,-1735271.548876
-25.500000,-178.500000,181.768975,-1737416.709321
-25.500000,-177.500000,192.537043,-1738305.646001
-25.500000,-176.500000,184.915998,-1737931.398672
-25.500000,-175.500000,157.068998,-1735615.173568
-25.500000,-174.500000,142.584593,-1737153.149254
-25.500000,-173.500000,151.863405,-1737735.624235
-25.500000,-172.500000,147.417481,-1737062.252406
-25.500000,-171.500000,128.557524,-1736543.409993
-25.500000,-170.500000,121.983631,-1736591.493221
-25.500000,-169.500000,121.977474,-1735597.623179
-25.500000,-168.500000,136.281236,-1736633.396190
-25.500000,-167.500000,135.382063,-1736806.007514
-25.500000,-166.500000,130.978759,-1736323.583892
-25.500000,-165.500000,97.823841,-1736687.747252
-25.500000,-164.500000,62.805992,-1736855.660565
-25.500000,-163.500000,59.491204,-1735371.045855
-25.500000,-162.500000,67.459141,-1735683.280530
-25.500000,-161.500001,63.631270,-1735378.074124
-25.500000,-160.500001,43.175719,-1735458.120296
-25.500000,-159.500001,40.847727,-1734755.710945
-25.500000,-158.500001,43.743085,-1736537.474949
-25.500000,-157.500001,20.783822,-1734813.709262
-25.500000,-156.500001,-12.232057,-1733160.184549
-25.500000,-155.500001,-43.100712,-1734190.325902
-25.500000,-154.500001,-54.249864,-1736907.589655
-25.500000,-153.500001,-56.605854,-1735654.173759
-25.500000,-152.500001,-75.051199,-1735882.161749
-25.500000,-151.500001,-94.486925,-1736694.452431
-25.500000,-150.500001,-109.667728,-1736606.999856
-25.500000,-149.500001,-144.779122,-1736486.337701
-25.500000,-148.500001,-190.499672,-1737181.407560
-25.500000,-147.500001,-217.445426,-1736232.550470
-25.500000,-146.500001,-223.132654,-1736119.147309
-25.500000,-145.500001,-227.575311,-1737733.065639
-25.500000,-144.500001,-237.250299,-1737274.496137
-25.500000,-143.500001,-261.604916,-1736907.371472
-25.500000,-142.500001,-310.206547,-1737398.903215
-25.500000,-141.500001,-334.549076,-1737868.565972
-25.500000,-140.500001,-356.148765,-1737887.566072
-25.500000,-139.500001,-367.300401,-1738050.852806
-25.500000,-138.500001,-362.105714,-1737392.398626
-25.500000,-137.500001,-361.687618,-1736812.565747
-25.500000,-136.500001,-369.920355,-1736434.920103
-25.500000,-135.500001,-374.875663,-1737272.287324
-25.500000,-134.500001,-378.553930,-1736628.177756
-25.500000,-133.500001,-378.626343,-1738414.074123
-25.500000,-132.500001,-369.815464,-1735351.696224
-25.500000,-131.500001,-365.701880,-1737100.752607
-25.500000,-130.500001,-364.514831,-1737594.337967
-25.500000,-129.500001,-360.424389,-1736350.672018
-25.500000,-128.500001,-360.282549,-1736662.292087
-25.500000,-127.500001,-357.412916,-1737476.197228
-25.500000,-126.500001,-347.743224,-1737324.472021
-25.500000,-125.500002,-342.869743,-1737564.787173
-25.500000,-124.500002,-355.145814,-1737543.380037
-25.500000,-123.500002,-374.293965,-1737313.855584
-25.500000,-122.500002,-379.966281,-1736283.061873
-25.500000,-121.500002,-388.639689,-1738398.377534
-25.500000,-120.500002,-398.005569,-1738745.409608
-25.500000,-119.500002,-418.197814,-1737170.387861
-25.500000,-118.500002,-409.305913,-1738645.063937
-25.500000,-117.500002,-394.142173,-1739141.876658
-25.500000,-116.500002,-387.646763,-1736960.146745
-25.500000,-115.500002,-397.780540,-1737345.535097
-25.500000,-114.500002,-394.769369,-1737045.724619
-25.500000,-113.500002,-385.842416,-1737219.109347
-25.500000,-112.500002,-372.736932,-1737460.029149
-25.500000,-111.500002,-351.860343,-1737221.988042
-25.500000,-110.500002,-340.286852,-1736609.903715
-25.500000,-109.500002,-336.723739,-1738004.133944
-25.500000,-108.500002,-333.216550,-1737919.198470
-25.500000,-107.500002,-341.708681,-1738111.721663
-25.500000,-106.500002,-360.238074,-1737122.641005
-25.500000,-105.500002,-392.224530,-1737757.084519
-25.500000,-104.500002,-403.721155,-1739966.736970
-25.500000,-103.500002,-398.620551,-1739013.015555
-25.500000,-102.500002,-410.661715,-1736891.967426
-25.500000,-101.500002,-406.881768,-1739880.021852
-25.500000,-100.500002,-375.393876,-1740286.293555
-25.500000,-99.500002,-340.482741,-1740088.301973
-25.500000,-98.500002,-288.713578,-1740126.398927
-25.500000,-97.500002,-240.809409,-1740647.871406
-25.500000,-96.500002,-191.813622,-1740221.396067
-25.500000,-95.500002,-159.520495,-1739216.130401
-25.500000,-94.500002,-156.462220,-1738417.975121
-25.500000,-93.500002,-170.166908,-1736197.957932
-25.500000,-92.500002,-181.151898,-1738162.663391
-25.500000,-91.500002,-226.443329,-1737462.183760
-25.500000,-90.500002,-274.370475,-1737336.638148
-25.500000,-89.500003,-300.955473,-1737043.596007
-25.500000,-88.500003,-311.695592,-1736757.065521
-25.500000,-87.500003,-319.730786,-1735638.635461
-25.500000,-86.500003,-310.955842,-1736399.203697
-25.500000,-85.500003,-297.574566,-1737150.921600
-25.500000,-84.500003,-278.611830,-1737452.480655
-25.500000,-83.500003,-250.416942,-1739327.374894
-25.500000,-82.500003,-218.467833,-1737071.446490
-25.500000,-81.500003,-179.828542,-1739327.357766
-25.500000,-80.500003,-158.295171,-1737366.294017
-25.500000,-79.500003,-146.676445,-1737338.266569
-25.500000,-78.500003,-129.854296,-1738158.537620
-25.500000,-77.500003,-117.939540,-1738022.317323
-25.500000,-76.500003,-111.880466,-1736641.406423
-25.500000,-75.500003,-99.071471,-1737977.443864
-25.500000,-74.500003,-86.243273,-1736951.397458
-25.500000,-73.500003,-78.433288,-1736219.649241
-25.500000,-72.500003,-83.559250,-1736277.592367
-25.500000,-71.500003,-76.833318,-1736083.160600
-25.500000,-70.500003,-76.024732,-1735482.144464
-25.500000,-69.500003,-74.054822,-1735680.546170
-25.500000,-68.500003,-64.315646,-1736427.551376
-25.500000,-67.500003,-61.120304,-1736389.590272
-25.500000,-66.500003,-68.422778,-1736575.067648
-25.500000,-65.500003,-69.852915,-1738019.405967
-25.500000,-64.500003,-78.987826,-1738384.963678
-25.500000,-63.500003,-88.867397,-1736281.353744
-25.500000,-62.500003,-96.158329,-1736693.769717
-25.500000,-61.500003,-108.987651,-1735970.324886
-25.500000,-60.500003,-113.601769,-1736444.072116
-25.500000,-59.500003,-121.303309,-1736326.616259
-25.500000,-58.500003,-120.699532,-1738722.696700
-25.500000,-57.500003,-105.435042,-1736988.789619
-25.500000,-56.500003,-79.494723,-1736082.094657
-25.500000,-55.500003,-52.969825,-1737107.650353
-25.500000,-54.500003,-29.596382,-1738239.015798
-25.500000,-53.500004,-3.093745,-1734701.018219
-25.500000,-52.500004,30.147963,-1738263.984218
-25.500000,-51.500004,51.776823,-1738258.839601
-25.500000,-50.500004,53.981218,-1736623.525219
-25.500000,-49.500004,17.713349,-1735486.354630
-25.500000,-48.500004,-29.901459,-1736724.892605
-25.500000,-47.500004,-58.263047,-1736791.579413
-25.500000,-46.500004,-16.795638,-1735799.941982
-25.500000,-45.500004,97.198176,-1739313.142924
-25.500000,-44.500004,236.531521,-1735959.859592
-25.500000,-43.500004,355.137990,-1737889.735434
-25.500000,-42.500004,407.357954,-1737699.926966
-25.500000,-41.500004,429.983860,-1737549.929946
-25.500000,-40.500004,442.257881,-1734853.125213
-25.500000,-39.500004,448.696018,-1733021.958630
-25.500000,-38.500004,451.522605,-1734883.264167
-25.500000,-37.500004,455.281439,-1735430.576445
-25.500000,-36.500004,448.116686,-1733999.987979
-25.500000,-35.500004,440.075247,-1737647.079737
-25.500000,-34.500004,395.706493,-1736591.328297
-25.500000,-33.500004,333.318191,-1737278.802274
-25.500000,-32.500004,272.929822,-1736468.613669
-25.500000,-31.500004,220.800662,-1735458.207860
-25.500000,-30.500004,198.755020,-1735302.699638
-25.500000,-29.500004,177.217434,-1734166.697231
-25.500000,-28.500004,169.875232,-1734361.306025
-25.500000,-27.500004,170.278361,-1734977.890823
-25.500000,-26.500004,191.653073,-1734100.039714
-25.500000,-25.500004,237.661276,-1731492.314890
-25.500000,-24.500004,286.163345,-1731188.440582
-25.500000,-23.500004,297.336892,-1734674.571690
-25.500000,-22.500004,291.175754,-1735050.668109
-25.500000,-21.500004,288.170774,-1735852.729356
-25.500000,-20.500004,292.766143,-1734576.414181
-25.500000,-19.500004,297.943910,-1736722.302780
-25.500000,-18.500004,300.679498,-1738091.373628
-25.500000,-17.500005,292.792609,-1737393.769621
-25.500000,-16.500005,285.310629,-1735589.380863
-25.500000,-15.500005,283.322613,-1736910.863457
-25.500000,-14.500005,280.486216,-1736771.417456
-25.500000,-13.500005,279.906485,-1736315.336245
-25.500000,-12.500005,296.669872,-1738558.514790
-25.500000,-11.500005,309.514265,-1737146.421665
-25.500000,-10.500005,297.199112,-1736809.390801
-25.500000,-9.500005,271.119098,-1736222.832681
-25.500000,-8.500005,250.217943,-1739683.993701
-25.500000,-7.500005,235.900282,-1740929.140227
-25.500000,-6.500005,206.573023,-1740968.412767
-25.500000,-5.500005,164.311391,-1741067.702009
-25.500000,-4.500005,127.041654,-1739478.256008
-25.500000,-3.500005,105.629634,-1739501.877146
-25.500000,-2.500005,100.170706,-1740634.485389
-25.500000,-1.500005,95.986346,-1738180.123853
-25.500000,-0.500005,75.983073,-1741095.680185
-25.500000,0.499995,60.320998,-1741445.188173
-25.500000,1.499995,55.061319,-1741368.889309
-25.500000,2.499995,59.510491,-1738967.757835
-25.500000,3.499995,59.448514,-1737277.110000
-25.500000,4.499995,73.830933,-1741011.636434
-25.500000,5.499995,65.464998,-1741163.695329
-25.500000,6.499995,55.890188,-1738555.163459
-25.500000,7.499995,53.873822,-1739742.161166
-25.500000,8.499995,55.647499,-1740906.143687
-25.500000,9.499995,55.013866,-1739746.028932
-25.500000,10.499995,47.640077,-1737692.436883
-25.500000,11.499995,34.675261,-1738229.077264
-25.500000,12.499995,25.272107,-1738628.933503
-25.500000,13.499995,12.882566,-1738583.232247
-25.500000,14.499995,-4.362627,-1739036.122979
-25.500000,15.499995,-13.064432,-1738973.355526
-25.500000,16.499995,-21.192706,-1738018.774093
-25.500000,17.499995,-23.362030,-1736757.273397
-25.500000,18.499994,-22.252046,-1737291.180306
-25.500000,19.499994,-19.332150,-1736298.833945
-25.500000,20.499994,-35.303070,-1736724.313024
-25.500000,21.499994,-39.027336,-1737091.686365
-25.500000,22.499994,-43.417080,-1737462.352460
-25.500000,23.499994,-40.085699,-1736153.708092
-25.500000,24.499994,-39.603922,-1737190.137537
-25.500000,25.499994,-51.227484,-1737104.049332
-25.500000,26.499994,-64.884137,-1735091.214004
-25.500000,27.499994,-74.225084,-1734568.451446
-25.500000,28.499994,-80.296945,-1735462.823881
-25.500000,29.499994,-66.903025,-1736283.913899
-25.500000,30.499994,-53.184611,-1735908.773524
-25.500000,31.499994,-54.875938,-1733799.657531
-25.500000,32.499994,-72.754929,-1732262.079183
-25.500000,33.499994,-73.226507,-1731188.106459
-25.500000,34.499994,-70.086477,-1733791.338678
-25.500000,35.499994,-69.012960,-1734939.606225
-25.500000,36.499994,-69.464711,-1735617.443436
-25.500000,37.499994,-55.015774,-1736084.539219
-25.500000,38.499994,-18.619868,-1735835.572752
-25.500000,39.499994,-4.683733,-1737357.849390
-25.500000,40.499994,-10.845509,-1732355.609745
-25.500000,41.499994,-14.009914,-1732008.845644
-25.500000,42.499994,-6.462393,-1735342.993873
-25.500000,43.499994,13.452169,-1733842.448772
-25.500000,44.499994,43.346078,-1733340.098936
-25.500000,45.499994,45.313937,-1733046.110265
-25.500000,46.499994,46.394459,-1734060.451920
-25.500000,47.499994,48.497034,-1733742.656255
-25.500000,48.499994,49.798772,-1735035.039987
-25.500000,49.499994,47.941186,-1733708.051935
-25.500000,50.499994,48.587780,-1735835.559885
-25.500000,51.499994,48.907752,-1735296.668614
-25.500000,52.499994,52.768947,-1734120.770095
-25.500000,53.499994,60.591044,-1734627.307775
-25.500000,54.499993,65.103369,-1733919.213110
-25.500000,55.499993,70.773819,-1734125.611434
-25.500000,56.499993,73.686475,-1732801.819017
-25.500000,57.499993,67.094608,-1733177.802100
-25.500000,58.499993,70.327974,-1733182.888023
-25.500000,59.499993,83.288106,-1736641.825913
-25.500000,60.499993,79.992289,-1732969.962230
-25.500000,61.499993,65.825316,-1733221.455031
-25.500000,62.499993,52.449586,-1734628.685513
-25.500000,63.499993,50.023594,-1734737.329309
-25.500000,64.499993,51.376778,-1733540.212652
-25.500000,65.499993,59.857888,-1732331.824923
-25.500000,66.499993,64.793114,-1732438.907363
-25.500000,67.499993,69.418394,-1733351.967021
-25.500000,68.499993,70.617689,-1733392.685924
-25.500000,69.499993,65.818199,-1733584.900385
-25.500000,70.499993,81.174189,-1733847.558849
-25.500000,71.499993,79.989496,-1734154.974586
-25.500000,72.499993,73.861775,-1734702.611442
-25.500000,73.499993,66.045692,-1737231.847561
-25.500000,74.499993,64.706094,-1736318.786815
-25.500000,75.499993,80.285506,-1735187.710128
-25.500000,76.499993,100.284287,-1736854.478364
-25.500000,77.499993,124.684651,-1737131.544174
-25.500000,78.499993,143.926464,-1734122.606567
-25.500000,79.499993,168.439486,-1734880.192317
-25.500000,80.499993,187.970493,-1734383.776515
-25.500000,81.499993,195.939816,-1736049.419835
-25.500000,82.499993,180.491427,-1735765.739383
-25.500000,83.499993,147.365438,-1737313.727722
-25.500000,84.499993,115.561640,-1737611.210504
-25.500000,85.499993,107.813682,-1736988.114666
-25.500000,86.499993,114.362951,-1737973.276282
-25.500000,87.499993,124.982982,-1737357.628208
-25.500000,88.499993,125.347663,-1736434.686988
-25.500000,89.499993,129.623188,-1736224.941177
-25.500000,90.499992,130.595941,-1736719.161218
-25.500000,91.499992,131.738232,-1737246.531032
-25.500000,92.499992,123.423503,-1737398.369455
-25.500000,93.499992,122.770090,-1737959.315051
-25.500000,94.499992,117.494841,-1735894.317058
-25.500000,95.499992,101.562668,-1736739.441414
-25.500000,96.499992,93.466902,-1736659.053022
-25.500000,97.499992,91.565932,-1735679.268533
-25.500000,98.499992,89.733623,-1735418.320825
-25.500000,99.499992,84.544584,-1734900.649371
-25.500000,100.499992,80.093700,-1735589.201471
-25.500000,101.499992,86.834219,-1736585.606936
-25.500000,102.499992,80.669058,-1737050.945195
-25.500000,103.499992,51.557653,-1736081.098254
-25.500000,104.499992,24.077833,-1737368.223941
-25.500000,105.499992,1.075763,-1737120.229947
-25.500000,106.499992,-12.828046,-1737612.074852
-25.500000,107.499992,-13.051795,-1737192.238547
-25.500000,108.499992,-18.745941,-1737259.144444
-25.500000,109.499992,-27.004113,-1736480.442047
-25.500000,110.499992,-38.198825,-1736154.318250
-25.500000,111.499992,-37.801948,-1736702.121181
-25.500000,112.499992,-43.355430,-1736746.989173
-25.500000,113.499992,-42.533765,-1736735.618403
-25.500000,114.499992,-26.312967,-1737746.488630
-25.500000,115.499992,-18.352584,-1737591.563157
-25.500000,116.499992,-18.228421,-1735709.642858
-25.500000,117.499992,-19.139239,-1735549.611032
-25.500000,118.499992,-29.350630,-1735951.049248
-25.500000,119.499992,-31.995282,-1734753.071561
-25.500000,120.499992,-22.069970,-1734550.943326
-25.500000,121.499992,-21.928392,-1735292.715273
-25.500000,122.499992,-22.637732,-1735405.001981
-25.500000,123.499992,-29.992941,-1735445.461212
-25.500000,124.499992,-48.862402,-1736044.378057
-25.500000,125.499992,-62.296200,-1737167.450365
-25.500000,126.499991,-80.257072,-1736046.014117
-25.500000,127.499991,-78.807124,-1737713.823615
-25.500000,128.499991,-91.417677,-1737191.444292
-25.500000,129.499991,-105.827760,-1737482.683039
-25.500000,130.499991,-108.489464,-1737573.196330
-25.500000,131.499991,-113.490486,-1738019.830954
-25.500000,132.499991,-124.500597,-1735353.587965
-25.500000,133.499991,-129.359240,-1738407.080023
-25.500000,134.499991,-118.790490,-1738971.178368
-25.500000,135.499991,-100.168458,-1739204.636503
-25.500000,136.499991,-68.867618,-1739410.298757
-25.500000,137.499991,-67.835925,-1739384.980693
-25.500000,138.499991,-84.133541,-1739396.994456
-25.500000,139.499991,-84.413596,-1739340.108217
-25.500000,140.499991,-65.409668,-1739257.050774
-25.500000,141.499991,-55.241316,-1739306.387513
-25.500000,142.499991,-46.641298,-1739325.036285
-25.500000,143.499991,-38.115535,-1739334.115193
-25.500000,144.499991,-29.521683,-1739366.994668
-25.500000,145.499991,-33.423110,-1739202.014537
-25.500000,146.499991,-70.930986,-1739203.127376
-25.500000,147.499991,-115.038623,-1739205.531534
-25.500000,148.499991,-135.653061,-1739133.578860
-25.500000,149.499991,-137.258334,-1739070.567644
-25.500000,150.499991,-153.669629,-1738471.218831
-25.500000,151.499991,-151.458230,-1738645.162372
-25.500000,152.499991,-144.440578,-1738827.045183
-25.500000,153.499991,-142.292966,-1738924.150696
-25.500000,154.499991,-144.828099,-1739183.803847
-25.500000,155.499991,-139.808483,-1739383.195771
-25.500000,156.499991,-135.774970,-1739437.736211
-25.500000,157.499991,-82.268378,-1739370.656434
-25.500000,158.499991,-33.334336,-1739323.531920
-25.500000,159.499991,4.234429,-1739208.493350
