lat,lon,deltaN,topo
-89.5,263.4999926805556,86.29873880933647,-90.54584116488695
-89.5,264.4999926527778,86.16644159480478,-157.1745513479691
-89.5,265.499992625,86.02967647179287,-222.22307597473264
-89.5,266.4999925972222,85.8886700503761,-285.468895570375
-89.5,267.49999256944443,85.74366690206888,-346.695259178523
-89.5,268.49999254166664,85.59492802061828,-405.6933168913238
-89.5,269.4999925138889,85.44272918023836,-462.2642237597611
-89.5,270.4999924861111,85.28735920501953,-516.2211799460929
-89.5,271.49999245833334,85.12911816614807,-567.391373089049
-89.5,272.49999243055555,84.96831552369633,-615.6177906501107
-89.5,273.49999240277776,84.80526822904586,-660.7608725868631
-89.5,274.49999237500003,84.64029880830557,-702.6999778188765
-89.5,275.49999234722225,84.47373344207574,-741.3346416668501
-89.5,276.49999231944446,84.30590006216231,-776.5856055882759
-89.5,277.4999922916667,84.13712648265876,-808.3956050048582
-89.5,278.4999922638889,83.96773858238933,-836.7299057110213
-89.5,279.4999922361111,83.79805855773462,-861.5765841517132
-89.5,280.4999922083333,83.62840325988115,-882.9465516053606
-89.5,281.4999921805556,83.45908263378259,-900.8733269369695
-89.5,282.4999921527778,83.2903982714737,-915.4125669286586
-89.5,283.499992125,83.12264209102035,-926.6413671791088
-89.5,284.4999920972222,82.95609515378548,-934.6573500984814
-89.5,285.49999206944443,82.79102662635641,-939.5775594827719
-89.5,286.4999920416667,82.62769289405107,-941.5371835671831
-89.5,287.4999920138889,82.4663368297464,-940.6881301666144
-89.5,288.4999919861111,82.30718722089848,-937.1974786329083
-89.5,289.49999195833334,82.15045835235127,-931.2458337310236
-89.5,290.49999193055555,81.9963497441113,-923.0256063642446
-89.5,291.49999190277777,81.84504603696944,-912.739245222183
-89.5,292.499991875,81.69671702142168,-900.5974420963321
-89.5,293.49999184722225,81.55151779907499,-886.8173317741603
-89.5,294.49999181944446,81.40958906629707,-871.6207052313257
-89.5,295.4999917916667,81.27105750961962,-855.2322523880284
-89.5,296.4999917638889,81.13603629770552,-837.8778480496258
-89.5,297.4999917361111,81.00462565685977,-819.7828919710591
-89.5,298.49999170833337,80.87691351641271,-801.1707113429438
-89.5,299.4999916805556,80.75297620695613,-782.2610315144993
-89.5,300.4999916527778,80.63287919973685,-763.2685185142327
-89.5,301.499991625,80.51667786959115,-744.401395031251
-89.5,302.4999915972222,80.40441827065902,-725.8601299868897
-89.5,303.49999156944443,80.29613790994371,-707.8362007264514
-89.5,304.49999154166665,80.19186650861803,-690.5109262629412
-89.5,305.4999915138889,80.09162673956926,-674.05436982424
-89.5,306.4999914861111,79.99543493314526,-658.6243092652876
-89.5,307.49999145833334,79.90330174336152,-644.3652746279258
-89.5,308.49999143055555,79.81523276928412,-631.4076532043982
-89.5,309.49999140277777,79.73122912648736,-619.8668638272211
-89.5,310.49999137500004,79.6512879676612,-609.8426037065219
-89.5,311.49999134722225,79.57540295001397,-601.4181728060357
-89.5,312.49999131944446,79.50356464981994,-594.6598824507091
-89.5,313.4999912916667,79.4357609271756,-589.6165564644616
-89.5,314.4999912638889,79.37197724067455,-586.3191345317755
-89.5,315.4999912361111,79.31219691833095,-584.7803885817993
-89.5,316.4999912083333,79.25640138641525,-584.9947637070436
-89.5,317.4999911805556,79.2045703613003,-586.9383554018568
-89.5,318.4999911527778,79.15668200897964,-590.5690346499905
-89.5,319.499991125,79.11271307568798,-595.8267315858975
-89.5,320.4999910972222,79.07263899439496,-602.6338871142361
-89.5,321.49999106944443,79.03643397066129,-610.8960799190681
-89.5,322.4999910416667,79.00407105047195,-620.5028338909615
-89.5,323.4999910138889,78.9755221725325,-631.3286080453545
-89.5,324.49999098611113,78.95075820773168,-643.2339677058626
-89.5,325.49999095833334,78.92974898509873,-656.0669320872985
-89.5,326.49999093055555,78.91246330546252,-669.664489564253
-89.5,327.49999090277777,78.89886894275016,-683.8542679990642
-89.5,328.499990875,78.8889326312913,-698.456343577709
-89.5,329.49999084722225,78.8826200374589,-713.2851678899024
-89.5,330.49999081944446,78.87989571504188,-728.1515895244665
-89.5,331.4999907916667,78.8807230422054,-742.8649434049148
-89.5,332.4999907638889,78.88506413722874,-757.2351785690989
-89.5,333.4999907361111,78.8928797531673,-771.0749931763858
-89.5,334.49999070833337,78.9041291491691,-784.2019442901947
-89.5,335.4999906805556,78.91876993818396,-796.4404995243531
-89.5,336.4999906527778,78.93675791125581,-807.6239979285747
