lat,lon,deltaN,topo
-32.500000,200.499994,248.436686,-3380.900974
-32.500000,201.499994,217.973973,-3726.828176
-32.500000,202.499994,185.454209,-3874.904759
-32.500000,203.499994,159.211142,-4300.370628
-32.500000,204.499994,152.178619,-3404.208067
-32.500000,205.499994,198.439292,-4331.675500
-32.500000,206.499994,228.636201,-4031.643757
-32.500000,207.499994,251.696375,-4493.068445
-32.500000,208.499994,238.168695,-4257.856308
-32.500000,209.499994,214.168248,-4159.311669
-32.500000,210.499994,193.944426,-4338.918645
-32.500000,211.499994,124.162192,-2674.166653
-32.500000,212.499994,70.533473,-3024.045905
-32.500000,213.499994,14.381558,-3617.282988
-32.500000,214.499994,-19.782070,-3544.444068
-32.500000,215.499994,-28.381133,-3850.760258
-32.500000,216.499994,-31.292403,-2349.257113
-32.500000,217.499994,-80.039729,2362.241865
-32.500000,218.499994,-140.300613,5735.982758
-32.500000,219.499994,-93.430397,-114.774523
-32.500000,220.499994,-91.518490,683.486003
-32.500000,221.499994,-111.580725,2242.861049
-32.500000,222.499994,-149.476032,2618.578233
-32.500000,223.499994,-190.505168,3011.847097
-32.500000,224.499994,-195.160117,1005.916482
-32.500000,225.499994,-236.120053,-957.608763
-32.500000,226.499994,-286.746441,-1267.245314
-32.500000,227.499994,-309.869060,-1224.644308
-32.500000,228.499994,-326.104440,-912.660995
-32.500000,229.499994,-333.436651,1586.521517
-32.500000,230.499994,-358.400155,4554.076630
-32.500000,231.499994,-358.694035,3898.376468
-32.500000,232.499994,-366.809268,4190.664760
-32.500000,233.499994,-378.380226,2319.622502
-32.500000,234.499993,-399.532029,3413.210039
-32.500000,235.499993,-378.815823,4456.421874
-32.500000,236.499993,-348.267342,4107.762544
-32.500000,237.499993,-349.246844,4021.359139
-32.500000,238.499993,-332.856837,2960.455530
-32.500000,239.499993,-362.990438,3358.597839
-32.500000,240.499993,-368.390292,3507.074058
-32.500000,241.499993,-335.568136,3053.479874
-32.500000,242.499993,-306.383854,2637.135763
-32.500000,243.499993,-301.646991,2698.400515
-32.500000,244.499993,-286.429365,2571.397280
-32.500000,245.499993,-260.784462,2417.500718
-32.500000,246.499993,-277.879474,3345.360674
-32.500000,247.499993,-267.994307,2049.330436
-32.500000,248.499993,-261.262356,2287.856236
-32.500000,249.499993,-292.498804,3867.046452
-32.500000,250.499993,-280.887399,3119.892961
-32.500000,251.499993,-265.864278,2996.534396
-32.500000,252.499993,-262.932462,3425.609635
-32.500000,253.499993,-265.770921,3079.717546
-32.500000,254.499993,-265.272532,2340.137855
-32.500000,255.499993,-273.867914,2975.419171
-32.500000,256.499993,-264.162912,2057.286371
-32.500000,257.499993,-264.063600,1362.284630
-32.500000,258.499993,-254.475120,1192.757430
-32.500000,259.499993,-258.578176,1486.765260
-32.500000,260.499993,-270.435897,1676.044085
-32.500000,261.499993,-273.191392,1732.835316
-32.500000,262.499993,-295.295502,2421.523732
-32.500000,263.499993,-301.209851,2298.185769
-32.500000,264.499993,-321.213980,2486.337345
-32.500000,265.499993,-333.858813,2000.553435
-32.500000,266.499993,-334.540661,1804.463863
-32.500000,267.499993,-315.301764,1483.410499
-32.500000,268.499993,-296.884531,1324.359793
-32.500000,269.499993,-286.574761,930.203376
-32.500000,270.499992,-261.243526,545.981029
-32.500000,271.499992,-237.908878,814.895367
-32.500000,272.499992,-210.445127,1258.668221
-32.500000,273.499992,-164.227419,922.155271
-32.500000,274.499992,-146.320888,-105.187069
-32.500000,275.499992,-186.315545,2440.965779
-32.500000,276.499992,-164.852505,3358.528354
-32.500000,277.499992,-137.110240,1309.288030
-32.500000,278.499992,-141.911967,1622.682903
-32.500000,279.499992,-110.109573,1439.727651
-32.500000,280.499992,-77.477996,1536.359488
-32.500000,281.499992,-94.756372,2278.155187
-32.500000,282.499992,-94.908428,2256.955133
-32.500000,283.499992,-68.441100,379.739496
-32.500000,284.499992,-76.935975,362.507104
-32.500000,285.499992,-90.308178,1037.002003
-32.500000,286.499992,-95.298325,1440.585829
-32.500000,287.499992,-61.447463,-284.355872
-32.500000,288.499992,-48.744076,-1181.894519
-32.500000,289.499992,-41.876006,-1111.206494
-32.500000,290.499992,-41.979505,273.208399
-32.500000,291.499992,-35.050724,675.347365
-32.500000,292.499992,-33.644430,-63.087685
-32.500000,293.499992,-32.402205,-115.262656
-32.500000,294.499992,-31.813710,429.545237
-32.500000,295.499992,-26.063825,-421.638710
-32.500000,296.499992,-45.745087,-159.835366
-32.500000,297.499992,-80.551573,864.965643
-32.500000,298.499992,-51.653226,-8.367666
-32.500000,299.499992,-36.680262,-29.743202
-32.500000,300.499992,-24.878040,193.484843
-32.500000,301.499992,-23.435684,30.488603
-32.500000,302.499992,-9.921211,11.505932
-32.500000,303.499992,-9.585807,818.337032
-32.500000,304.499992,-24.786594,118.691675
-32.500000,305.499992,-39.822001,894.266015
-32.500000,306.499991,-42.934229,1009.184071
-32.500000,307.499991,-36.822731,613.874913
-32.500000,308.499991,-26.490243,733.354758
-32.500000,309.499991,-14.029810,446.507454
-32.500000,310.499991,7.404527,-235.488087
-32.500000,311.499991,5.201142,-168.043859
-32.500000,312.499991,-24.383991,309.537756
-32.500000,313.499991,-24.967748,210.178538
-32.500000,314.499991,-27.986744,209.032135
-32.500000,315.499991,-42.018026,302.553839
-32.500000,316.499991,-45.807901,153.226549
-32.500000,317.499991,-36.144593,10.310855
-32.500000,318.499991,-50.296979,-65.586480
-32.500000,319.499991,-39.594581,-653.027883
-32.500000,320.499991,-40.214133,-523.858457
-32.500000,321.499991,-38.239475,-467.703404
-32.500000,322.499991,-35.272814,-471.694780
-32.500000,323.499991,-32.795511,708.263878
-32.500000,324.499991,-13.174920,424.057655
-32.500000,325.499991,-10.707203,513.533503
-32.500000,326.499991,14.639964,-993.301484
-32.500000,327.499991,25.325387,-837.148678
-32.500000,328.499991,37.518957,-752.812825
-32.500000,329.499991,65.778325,-852.330016
-32.500000,330.499991,72.855272,-876.402629
-32.500000,331.499991,57.435347,-760.177066
-32.500000,332.499991,58.673762,-1148.148496
-32.500000,333.499991,68.951598,-1272.876322
-32.500000,334.499991,77.613664,-1315.712286
-32.500000,335.499991,80.224699,-1189.857623
-32.500000,336.499991,69.550472,-1126.292134
-32.500000,337.499991,57.101092,-994.419945
-32.500000,338.499991,33.696794,340.554852
-32.500000,339.499991,52.513419,-322.853183
-32.500000,340.499991,86.164885,-1617.687790
-32.500000,341.499991,73.930437,-824.743279
-32.500000,342.499990,83.668166,-1253.629306
-32.500000,343.499990,80.623324,-945.785630
-32.500000,344.499990,77.285225,-994.891085
-32.500000,345.499990,74.142704,-138.469640
-32.500000,346.499990,90.879435,-60.139717
-32.500000,347.499990,78.693648,88.742488
-32.500000,348.499990,75.158201,309.797327
-32.500000,349.499990,84.777605,1.507164
-32.500000,350.499990,73.721088,-1346.176411
-32.500000,351.499990,72.229536,-877.807133
-32.500000,352.499990,134.565830,-2179.186932
-32.500000,353.499990,162.900624,-1168.187363
-32.500000,354.499990,191.619682,-1207.453505
-32.500000,355.499990,156.126759,-957.427750
-32.500000,356.499990,102.519254,-1125.199404
-32.500000,357.499990,68.041252,-657.736897
-32.500000,358.499990,56.618084,-647.513508
-32.500000,359.499990,69.915655,-2049.194574
-31.500000,0.500000,66.155722,-1234.058023
-31.500000,1.500000,57.703975,-944.069381
-31.500000,2.500000,23.464734,1280.750729
-31.500000,3.500000,57.174313,1024.778003
-31.500000,4.500000,73.879062,-754.883991
-31.500000,5.500000,71.685543,-1688.308441
-31.500000,6.500000,57.367034,837.815475
-31.500000,7.500000,68.862595,-292.745746
-31.500000,8.500000,37.542511,403.428171
-31.500000,9.500000,16.654187,-415.413458
-31.500000,10.500000,26.792275,-729.823869
-31.500000,11.500000,31.644592,234.838266
-31.500000,12.500000,32.855723,275.188246
-31.500000,13.500000,31.021828,381.146969
-31.500000,14.500000,25.573905,487.856626
-31.500000,15.500000,-0.143795,585.692574
-31.500000,16.500000,-18.911811,366.663675
-31.500000,17.500000,-79.671880,1982.936322
-31.500000,18.499999,-111.127055,2417.109718
-31.500000,19.499999,-81.390725,1880.182266
-31.500000,20.499999,-140.505248,3416.875769
-31.500000,21.499999,-135.981963,769.700781
-31.500000,22.499999,-133.713075,667.751389
-31.500000,23.499999,-139.612465,2417.765584
-31.500000,24.499999,-160.802302,1508.548355
-31.500000,25.499999,-131.898971,802.080735
-31.500000,26.499999,-79.989851,150.474608
-31.500000,27.499999,-100.408244,1546.087609
-31.500000,28.499999,-65.332433,2508.853361
-31.500000,29.499999,-42.076810,2238.385344
-31.500000,30.499999,-23.891952,1351.075660
-31.500000,31.499999,-17.017806,1726.523010
-31.500000,32.499999,-1.183726,1829.964215
-31.500000,33.499999,-29.028440,2899.107913
-31.500000,34.499999,-64.976388,2684.278826
-31.500000,35.499999,-55.549467,1357.071458
-31.500000,36.499999,-26.484343,1793.342268
-31.500000,37.499999,-33.058880,2792.568394
-31.500000,38.499999,-21.890746,2218.467307
-31.500000,39.499999,0.490171,-411.683304
-31.500000,40.499999,0.704266,2.815760
-31.500000,41.499999,12.435379,-122.295734
-31.500000,42.499999,7.961001,-1758.927694
-31.500000,43.499999,13.378740,-2047.710878
-31.500000,44.499999,17.948887,-2172.187915
-31.500000,45.499999,12.879637,-1153.346711
-31.500000,46.499999,25.959896,-681.771651
-31.500000,47.499999,9.791541,611.259549
-31.500000,48.499999,36.254319,19.444866
-31.500000,49.499999,59.424603,-7.416972
-31.500000,50.499999,91.704836,-387.331865
-31.500000,51.499999,83.398655,104.633288
-31.500000,52.499999,68.924521,696.950156
-31.500000,53.499999,50.759079,955.370510
-31.500000,54.499998,61.450240,-60.892316
-31.500000,55.499998,82.432018,368.263729
-31.500000,56.499998,64.607005,540.644833
-31.500000,57.499998,50.734370,-133.660915
-31.500000,58.499998,58.388499,-1476.974153
-31.500000,59.499998,67.287621,-576.206974
-31.500000,60.499998,68.370292,-510.364689
-31.500000,61.499998,83.122920,-111.600922
-31.500000,62.499998,72.226247,-904.430858
-31.500000,63.499998,84.007554,-3040.965252
-31.500000,64.499998,95.119599,546.605376
-31.500000,65.499998,146.795893,-2704.242866
-31.500000,66.499998,101.384727,396.614375
-31.500000,67.499998,92.281403,-1084.761288
-31.500000,68.499998,85.313405,-3495.198885
-31.500000,69.499998,84.409694,-1151.485122
-31.500000,70.499998,63.273967,1056.176495
-31.500000,71.499998,55.414470,546.468049
-31.500000,72.499998,49.792698,1293.766388
-31.500000,73.499998,42.591057,1196.209453
-31.500000,74.499998,72.713945,-2069.768955
-31.500000,75.499998,87.252559,-2661.378456
-31.500000,76.499998,110.559630,-2044.989259
-31.500000,77.499998,123.997811,-1503.191861
-31.500000,78.499998,122.363610,156.660260
-31.500000,79.499998,117.172507,-441.349824
-31.500000,80.499998,118.065285,-770.154250
-31.500000,81.499998,133.423486,-550.078867
-31.500000,82.499998,145.199305,-1788.610059
-31.500000,83.499998,133.082746,-1991.983514
-31.500000,84.499998,184.759426,-2899.639748
-31.500000,85.499998,172.574871,-2454.549666
-31.500000,86.499998,162.459422,-4552.651015
-31.500000,87.499998,178.672393,-589.902841
-31.500000,88.499998,199.164594,-2030.061022
-31.500000,89.499998,180.427716,-2746.037600
-31.500000,90.499997,185.321335,-1832.538708
-31.500000,91.499997,177.978644,-1495.155114
-31.500000,92.499997,165.473468,-733.935982
-31.500000,93.499997,183.069542,-1229.418673
-31.500000,94.499997,189.142395,-3027.486188
-31.500000,95.499997,161.337601,-879.883012
-31.500000,96.499997,175.970642,-1605.389465
-31.500000,97.499997,157.005199,-3263.221612
-31.500000,98.499997,155.070387,-3258.456176
-31.500000,99.499997,154.667685,-1097.993092
-31.500000,100.499997,138.458012,-371.298023
-31.500000,101.499997,130.564526,-486.644361
-31.500000,102.499997,115.791640,-798.749212
-31.500000,103.499997,94.207051,-663.596667
-31.500000,104.499997,78.991929,-801.154095
-31.500000,105.499997,85.780588,-1007.150809
-31.500000,106.499997,57.900799,-102.636776
-31.500000,107.499997,29.477465,290.888546
-31.500000,108.499997,5.193413,-765.091133
-31.500000,109.499997,-7.444792,-1192.326641
-31.500000,110.499997,12.247253,-904.394580
-31.500000,111.499997,66.141495,-1700.208873
-31.500000,112.499997,102.373769,-1680.567483
-31.500000,113.499997,57.411551,-940.067477
-31.500000,114.499997,-0.199114,-1790.272853
-31.500000,115.499997,-65.223836,-1890.940618
-31.500000,116.499997,-106.279018,-814.066044
-31.500000,117.499997,-109.251592,1947.863877
-31.500000,118.499997,-84.103332,3370.604949
-31.500000,119.499997,-68.950711,596.393345
-31.500000,120.499997,-61.168089,-1198.405098
-31.500000,121.499997,-47.783299,-1096.963621
-31.500000,122.499997,-43.788360,1577.174468
-31.500000,123.499997,-62.393755,568.771803
-31.500000,124.499997,-76.429692,1782.247633
-31.500000,125.499997,-73.168762,1398.362241
-31.500000,126.499996,-88.844658,544.680212
-31.500000,127.499996,-68.923989,1106.484975
-31.500000,128.499996,-44.351375,1075.165683
-31.500000,129.499996,-34.051731,-834.941946
-31.500000,130.499996,-105.571123,1567.110439
-31.500000,131.499996,-85.852872,-1366.715003
-31.500000,132.499996,-105.259418,151.952920
-31.500000,133.499996,-120.198817,1665.116371
-31.500000,134.499996,-105.903577,289.746313
-31.500000,135.499996,-92.709769,1091.630938
-31.500000,136.499996,-106.851628,2537.333137
-31.500000,137.499996,-74.632549,144.604623
-31.500000,138.499996,-57.796182,875.990366
-31.500000,139.499996,-21.154539,239.887454
-31.500000,140.499996,-28.974803,-517.313594
-31.500000,141.499996,-66.202025,-920.037674
-31.500000,142.499996,-39.490384,-936.548082
-31.500000,143.499996,-8.245064,1255.310308
-31.500000,144.499996,59.287278,1105.788203
-31.500000,145.499996,127.275068,293.206107
-31.500000,146.499996,146.482839,-879.491078
-31.500000,147.499996,107.462771,-8.773692
-31.500000,148.499996,85.336291,-344.681278
-31.500000,149.499996,62.990314,509.747812
-31.500000,150.499996,45.974653,2006.559775
-31.500000,151.499996,21.845033,506.332489
-31.500000,152.499996,20.848183,667.495338
-31.500000,153.499996,5.385909,740.918217
-31.500000,154.499996,-65.809331,5306.136800
-31.500000,155.499996,-7.597846,1654.187658
-31.500000,156.499996,-38.522170,2198.003842
-31.500000,157.499996,-39.257198,239.587098
-31.500000,158.499996,5.928593,-1448.582429
-31.500000,159.499996,45.271229,-2576.650856
-31.500000,160.499996,103.543093,-2859.590817
-31.500000,161.499996,185.271902,-2857.826864
-31.500000,162.499995,262.778013,-2987.269363
-31.500000,163.499995,280.149399,-3053.194532
-31.500000,164.499995,284.110749,-3124.198322
-31.500000,165.499995,259.757694,-3208.416861
-31.500000,166.499995,226.673166,-3273.693862
-31.500000,167.499995,221.044161,-3365.258114
-31.500000,168.499995,228.033285,-3277.311728
-31.500000,169.499995,273.529418,-3214.020073
-31.500000,170.499995,257.534465,-597.983705
-31.500000,171.499995,257.277722,-1710.945617
-31.500000,172.499995,228.333971,-1248.910608
-31.500000,173.499995,171.330975,-810.681498
-31.500000,174.499995,171.667265,97.290093
-31.500000,175.499995,262.562036,-2029.930395
-31.500000,176.499995,276.919180,-2013.778457
-31.500000,177.499995,286.891917,-3305.742846
-31.500000,178.499995,272.107331,-2243.837298
-31.500000,179.499995,254.504019,-1977.129285
-31.500000,180.499995,254.801811,-1531.058035
-31.500000,181.499995,247.200130,-1301.357865
-31.500000,182.499995,270.200576,-2000.604908
-31.500000,183.499995,281.350582,-2575.890126
-31.500000,184.499995,276.038540,-2559.333158
-31.500000,185.499995,287.052920,-2895.847209
-31.500000,186.499995,273.952487,-2742.578586
-31.500000,187.499995,267.802268,-2725.707523
-31.500000,188.499995,275.186198,-2817.244925
-31.500000,189.499995,282.846229,-2625.064032
-31.500000,190.499995,282.128055,-2574.768310
-31.500000,191.499995,290.330822,-2823.243528
-31.500000,192.499995,291.306737,-2575.416182
-31.500000,193.499995,296.689361,-2554.772098
-31.500000,194.499995,292.284893,-1874.254406
-31.500000,195.499995,280.430277,-1537.039112
-31.500000,196.499995,271.833230,-1834.292586
-31.500000,197.499995,272.705657,-1966.424694
-31.500000,198.499994,269.149799,-1295.422739
-31.500000,199.499994,273.259806,-1562.686346
-31.500000,200.499994,261.506314,-1722.085229
-31.500000,201.499994,251.347865,-3831.253670
-31.500000,202.499994,188.472546,-3385.481198
-31.500000,203.499994,163.148236,-3818.075370
-31.500000,204.499994,162.907189,-3955.309052
-31.500000,205.499994,163.178035,-4079.997070
-31.500000,206.499994,149.584526,-4028.816727
-31.500000,207.499994,138.624001,-4103.808236
-31.500000,208.499994,113.320106,-3327.731611
-31.500000,209.499994,85.554190,-2182.794714
-31.500000,210.499994,104.226954,-5444.160022
-31.500000,211.499994,60.972909,-3668.076826
-31.500000,212.499994,17.541763,-4075.451047
-31.500000,213.499994,-14.736796,-3582.871264
-31.500000,214.499994,-39.575139,-3332.219166
-31.500000,215.499994,-41.731529,-2330.673440
-31.500000,216.499994,-55.533968,73.003084
-31.500000,217.499994,-60.001468,1519.766275
-31.500000,218.499994,-93.272224,1916.601137
-31.500000,219.499994,-144.322651,2305.928774
-31.500000,220.499994,-141.031336,1811.631379
-31.500000,221.499994,-135.657031,3642.715025
-31.500000,222.499994,-179.790828,2352.496687
-31.500000,223.499994,-196.507826,769.858146
-31.500000,224.499994,-236.782593,3163.432158
-31.500000,225.499994,-272.591453,3660.645934
-31.500000,226.499994,-310.256764,1992.958019
-31.500000,227.499994,-328.812606,1417.857014
-31.500000,228.499994,-341.841864,2771.571911
-31.500000,229.499994,-363.245619,4459.938683
-31.500000,230.499994,-359.240946,4138.070048
-31.500000,231.499994,-331.272994,1008.500691
-31.500000,232.499994,-359.750190,1034.675340
-31.500000,233.499994,-358.825489,516.837832
-31.500000,234.499993,-354.961928,1308.044945
-31.500000,235.499993,-349.745118,4862.127784
-31.500000,236.499993,-347.863740,4892.886970
-31.500000,237.499993,-368.192431,3753.779590
-31.500000,238.499993,-382.085727,2705.984337
-31.500000,239.499993,-382.451949,2107.600594
-31.500000,240.499993,-359.454294,1530.165780
-31.500000,241.499993,-346.133920,3564.160132
-31.500000,242.499993,-346.688330,3724.457234
-31.500000,243.499993,-294.294091,3159.498127
-31.500000,244.499993,-295.172440,3432.106757
-31.500000,245.499993,-303.736285,3401.583973
-31.500000,246.499993,-318.688646,5028.057159
-31.500000,247.499993,-298.564733,3485.510097
-31.500000,248.499993,-292.488724,2616.387304
-31.500000,249.499993,-275.117880,2312.004373
-31.500000,250.499993,-269.765365,2888.764364
-31.500000,251.499993,-259.022914,2489.073344
-31.500000,252.499993,-266.653894,3013.591986
-31.500000,253.499993,-266.595824,575.913372
-31.500000,254.499993,-280.740948,1831.063355
-31.500000,255.499993,-284.158976,2405.762858
-31.500000,256.499993,-263.424461,1588.615132
-31.500000,257.499993,-264.812688,2058.920710
-31.500000,258.499993,-269.227181,1339.015811
-31.500000,259.499993,-282.079592,1910.566970
-31.500000,260.499993,-274.575054,1633.619921
-31.500000,261.499993,-285.683615,1566.851811
-31.500000,262.499993,-293.013583,1746.541670
-31.500000,263.499993,-309.418512,2739.338194
-31.500000,264.499993,-308.640040,1097.665611
-31.500000,265.499993,-332.042402,2286.930983
-31.500000,266.499993,-351.235688,2289.553647
-31.500000,267.499993,-344.992342,1802.537212
-31.500000,268.499993,-326.251028,1674.561242
-31.500000,269.499993,-300.967080,1198.149669
-31.500000,270.499992,-287.910942,1127.854924
-31.500000,271.499992,-271.353386,1123.039069
-31.500000,272.499992,-260.141269,1177.458682
-31.500000,273.499992,-178.755293,-1893.618426
-31.500000,274.499992,-173.594106,692.436369
-31.500000,275.499992,-171.187359,193.395481
-31.500000,276.499992,-144.852128,324.147918
-31.500000,277.499992,-128.663056,388.836378
-31.500000,278.499992,-138.307160,254.452934
-31.500000,279.499992,-140.753361,2007.270692
-31.500000,280.499992,-116.462426,3424.359530
-31.500000,281.499992,-89.773950,1347.236684
-31.500000,282.499992,-83.212672,1605.341975
-31.500000,283.499992,-75.907202,806.823184
-31.500000,284.499992,-78.676333,-663.879710
-31.500000,285.499992,-91.302285,1020.271555
-31.500000,286.499992,-75.341526,311.828315
-31.500000,287.499992,-77.906948,-72.359466
-31.500000,288.499992,-57.986384,-917.514650
-31.500000,289.499992,-37.064041,-419.098622
-31.500000,290.499992,-24.491096,327.236570
-31.500000,291.499992,-35.472283,138.254786
-31.500000,292.499992,-44.596427,158.299557
-31.500000,293.499992,-39.358476,414.235456
-31.500000,294.499992,-32.450845,898.946382
-31.500000,295.499992,-34.732542,873.084685
-31.500000,296.499992,-46.432490,303.861936
-31.500000,297.499992,-58.271652,275.921654
-31.500000,298.499992,-46.929285,296.804369
-31.500000,299.499992,-54.718097,515.712469
-31.500000,300.499992,-48.251517,539.731322
-31.500000,301.499992,-29.138118,1125.606601
-31.500000,302.499992,-24.281934,1545.317820
-31.500000,303.499992,11.550043,968.318236
-31.500000,304.499992,30.481990,133.228246
-31.500000,305.499992,5.745922,1761.492613
-31.500000,306.499991,8.119156,1040.655291
-31.500000,307.499991,6.830544,825.547477
-31.500000,308.499991,14.730028,833.630580
-31.500000,309.499991,79.401742,-1198.102312
-31.500000,310.499991,78.991328,-121.357320
-31.500000,311.499991,83.190323,-371.316284
-31.500000,312.499991,27.385871,-46.969617
-31.500000,313.499991,-22.582722,608.766554
-31.500000,314.499991,-27.066534,203.561813
-31.500000,315.499991,-58.145059,168.640021
-31.500000,316.499991,-80.532503,457.024833
-31.500000,317.499991,-71.223315,1188.754683
-31.500000,318.499991,-59.133347,1050.530122
-31.500000,319.499991,-32.410925,-201.186832
-31.500000,320.499991,-2.089996,-292.563523
-31.500000,321.499991,-12.909731,348.584326
-31.500000,322.499991,-20.342126,-337.474439
-31.500000,323.499991,-17.037504,123.831006
-31.500000,324.499991,-14.375008,493.971938
-31.500000,325.499991,-5.668627,423.353177
-31.500000,326.499991,-10.053751,99.683911
-31.500000,327.499991,26.603231,-701.515476
-31.500000,328.499991,45.665363,-782.507148
-31.500000,329.499991,67.514748,-835.256815
-31.500000,330.499991,83.778273,-882.786249
-31.500000,331.499991,75.707524,-741.301462
-31.500000,332.499991,73.807240,-1012.509260
-31.500000,333.499991,81.504388,-1399.702353
-31.500000,334.499991,72.761181,-1282.353872
-31.500000,335.499991,66.775338,-1267.711698
-31.500000,336.499991,67.376994,-1220.297198
-31.500000,337.499991,81.697334,-1137.607095
-31.500000,338.499991,78.810306,-432.972638
-31.500000,339.499991,90.263297,-1282.789607
-31.500000,340.499991,97.770570,-1131.041842
-31.500000,341.499991,96.687474,-1140.117286
-31.500000,342.499990,98.363110,-1325.374282
-31.500000,343.499990,99.368647,-1577.539469
-31.500000,344.499990,93.917751,-1319.221434
-31.500000,345.499990,95.195600,-871.604849
-31.500000,346.499990,106.127384,-1021.607336
-31.500000,347.499990,91.546194,-1194.355629
-31.500000,348.499990,76.648853,-516.349470
-31.500000,349.499990,72.912648,283.442587
-31.500000,350.499990,65.073732,126.722755
-31.500000,351.499990,87.679431,-1123.274984
-31.500000,352.499990,124.161524,-1136.555036
-31.500000,353.499990,145.104355,-1145.986831
-31.500000,354.499990,150.438162,-1116.586581
-31.500000,355.499990,122.078366,-1008.126292
-31.500000,356.499990,93.962208,-1197.549669
-31.500000,357.499990,71.867469,-1415.591688
-31.500000,358.499990,61.210738,924.835500
-31.500000,359.499990,63.957369,97.243873
-30.500000,0.500000,68.400060,1124.321018
-30.500000,1.500000,73.709229,917.479932
-30.500000,2.500000,57.364195,938.056610
-30.500000,3.500000,36.457884,1454.355770
-30.500000,4.500000,29.476022,-2546.074990
-30.500000,5.500000,17.349005,-2412.297890
-30.500000,6.500000,50.197578,-481.014343
-30.500000,7.500000,51.890594,554.107716
-30.500000,8.500000,13.820207,145.489417
-30.500000,9.500000,-11.970092,-0.680930
-30.500000,10.500000,1.698547,-642.524549
-30.500000,11.500000,25.285770,51.141790
-30.500000,12.500000,25.278547,82.585060
-30.500000,13.500000,18.196129,536.661665
-30.500000,14.500000,12.685993,729.592018
-30.500000,15.500000,-19.994663,1590.454766
-30.500000,16.500000,-4.353168,883.645033
-30.500000,17.500000,-27.248171,1471.502572
-30.500000,18.499999,-72.469873,2338.968135
-30.500000,19.499999,-110.840319,2740.023418
-30.500000,20.499999,-122.422508,3674.652821
-30.500000,21.499999,-137.885551,3448.067841
-30.500000,22.499999,-148.735149,3609.464776
-30.500000,23.499999,-115.590489,2955.087419
-30.500000,24.499999,-90.060303,2122.224627
-30.500000,25.499999,-89.903546,1446.701499
-30.500000,26.499999,-38.857086,1268.323895
-30.500000,27.499999,-17.371852,93.043087
-30.500000,28.499999,-57.053910,3028.504571
-30.500000,29.499999,-35.436357,2417.739249
-30.500000,30.499999,-43.805953,2971.325290
-30.500000,31.499999,-34.578172,170.920172
-30.500000,32.499999,-36.676983,41.238096
-30.500000,33.499999,-36.550390,2629.952353
-30.500000,34.499999,-27.996872,1758.860922
-30.500000,35.499999,-14.368608,717.148458
-30.500000,36.499999,-33.066777,1835.381694
-30.500000,37.499999,-22.814002,2601.865564
-30.500000,38.499999,-9.174439,3139.000553
-30.500000,39.499999,-36.070335,3645.807407
-30.500000,40.499999,-43.092016,3510.329771
-30.500000,41.499999,22.038090,352.799814
-30.500000,42.499999,6.755669,-583.150624
-30.500000,43.499999,-2.069173,-324.042233
-30.500000,44.499999,25.840412,-876.881002
-30.500000,45.499999,11.177841,62.889048
-30.500000,46.499999,50.242672,-1104.826973
-30.500000,47.499999,35.237062,-2304.239036
-30.500000,48.499999,50.351322,-2267.996513
-30.500000,49.499999,77.070900,310.181812
-30.500000,50.499999,81.294964,675.762249
-30.500000,51.499999,78.166375,-576.802088
-30.500000,52.499999,68.023921,-609.488514
-30.500000,53.499999,64.768366,-208.978823
-30.500000,54.499998,63.981239,501.753121
-30.500000,55.499998,65.264098,-933.026142
-30.500000,56.499998,69.797036,-211.868424
-30.500000,57.499998,68.365237,12.542019
-30.500000,58.499998,45.509318,523.412570
-30.500000,59.499998,56.130676,480.397548
-30.500000,60.499998,57.788740,768.917742
-30.500000,61.499998,57.874926,926.431538
-30.500000,62.499998,42.959758,-144.802580
-30.500000,63.499998,76.835338,-2522.835563
-30.500000,64.499998,74.822881,265.754021
-30.500000,65.499998,103.209659,-697.501033
-30.500000,66.499998,94.257640,-311.559216
-30.500000,67.499998,104.050244,-273.570896
-30.500000,68.499998,109.737749,-26.502611
-30.500000,69.499998,63.504022,825.802713
-30.500000,70.499998,45.716780,668.167562
-30.500000,71.499998,61.263867,-1227.337704
-30.500000,72.499998,48.440618,-2468.493735
-30.500000,73.499998,28.329815,-1504.406046
-30.500000,74.499998,37.264258,-483.377433
-30.500000,75.499998,48.113591,535.118638
-30.500000,76.499998,92.017574,425.084634
-30.500000,77.499998,120.746808,-759.867672
-30.500000,78.499998,101.832563,-524.745961
-30.500000,79.499998,109.579661,73.507193
-30.500000,80.499998,116.610830,-49.634931
-30.500000,81.499998,134.342700,-394.694577
-30.500000,82.499998,135.167488,802.336595
-30.500000,83.499998,137.449421,1358.412276
-30.500000,84.499998,158.094229,-1922.840532
-30.500000,85.499998,132.108231,-2139.130440
-30.500000,86.499998,129.127261,-1933.415604
-30.500000,87.499998,174.887413,-1794.847529
-30.500000,88.499998,185.062092,-758.486949
-30.500000,89.499998,161.294443,-813.219129
-30.500000,90.499997,163.463104,-1159.035340
-30.500000,91.499997,155.044030,-1104.747981
-30.500000,92.499997,151.572869,-1216.213509
-30.500000,93.499997,135.119750,-203.664477
-30.500000,94.499997,151.498152,-478.864388
-30.500000,95.499997,217.566768,-2784.487458
-30.500000,96.499997,167.307471,-352.829976
-30.500000,97.499997,119.554878,-622.392229
-30.500000,98.499997,114.606863,-507.604978
-30.500000,99.499997,147.771190,-1458.727772
