lon_deg,lat_deg,pixel_x,pixel_y
-0.503671066530103,-86.50462336227892,840.6149193548388,730.0728326612902
-14.606460929390238,-86.50462336227892,831.6310483870968,730.0728326612902
-28.709250792250373,-86.50462336227892,822.6471774193549,730.0728326612902
-38.5101341866482,-85.89866995020631,813.6633064516129,728.9498487903226
-51.195825448132496,-85.89866995020631,804.679435483871,728.9498487903226
-63.88151670961676,-85.89866995020631,795.695564516129,728.9498487903226
-71.63507769144731,-85.3215541381683,785.5887096774195,727.8268649193548
-77.33015548473219,-84.7675443026238,776.6048387096776,726.7038810483871
-78.09431647881873,-83.71409856116054,767.6209677419356,724.4579133064516
-83.32491120330009,-83.20960176788444,758.6370967741937,723.3349294354839
-87.1855172914622,-82.7174903080901,750.7762096774194,722.2119455645161
-88.4577667733279,-81.76521052934221,741.7923387096774,719.9659778225806
-86.39292035197407,-80.40248864587122,733.9314516129033,716.5970262096773
-87.64050835355934,-79.52985723707822,726.0705645161291,714.351058467742
-89.02916380359454,-78.68131799841674,718.2096774193549,712.1050907258065
-90.51384391666112,-77.8539185867221,710.3487903225807,709.859122983871
-93.94957576104579,-77.44739013846181,702.4879032258065,708.7361391129032
-95.42141653171387,-76.64741385302979,694.6270161290323,706.4901713709677
-95.28812804260977,-75.47701159388572,686.7661290322582,703.1212197580645
-96.93626689390807,-74.7143970329814,678.9052419354839,700.875252016129
-98.59775832209242,-73.96453549568308,671.0443548387098,698.6292842741935
-98.91624948437097,-72.86152209888206,663.1834677419356,695.2603326612902
-98.80315442184116,-71.78217453525122,656.4455645161291,691.8913810483871
-98.91861588294266,-70.37587660520275,647.4616935483872,687.3994455645161
-98.71923813683219,-69.00300733757811,639.6008064516129,682.9075100806451
-99.65515123877783,-67.99306120457713,631.7399193548388,679.538558467742
-100.12577892874081,-66.99854169641468,625.0020161290323,676.1696068548387
-100.66841385735188,-66.01831251114355,618.2641129032259,672.8006552419355
-102.56364649618635,-65.37226665071952,610.4032258064517,670.5546875
-103.65788007516312,-64.4136888679688,602.5423387096774,667.1857358870968
-105.52685395858553,-63.78127647846884,594.6814516129033,664.9397681451612
-106.64446290436663,-62.84206267253384,586.8205645161291,661.570816532258
-107.78645726425003,-61.9135307240562,578.9596774193549,658.2018649193549
-108.28998537819257,-60.691042207533634,571.0987903225807,653.7099294354839
-109.49566609081467,-59.78512361103157,563.2379032258065,650.3409778225806
-110.71581789445285,-58.888031892141875,555.3770161290323,646.9720262096774
-111.79410272548628,-57.70485801144694,546.3931451612904,642.4800907258065
-111.53784253403573,-56.24534008671793,539.6552419354839,636.8651713709678
-112.3271547788581,-55.09222391830412,531.7943548387098,632.3732358870968
-112.76007161919397,-53.95114704856734,525.0564516129033,627.8813004032259
-113.64054855452258,-52.82140232612207,517.1955645161291,623.3893649193549
-114.16887160513349,-51.70234402280727,510.4576612903227,618.8974294354839
-114.70081735531764,-50.317651653064885,502.5967741935484,613.2825100806451
-114.95105961481174,-49.22054483188311,496.98185483870975,608.7905745967741
-114.86767109681668,-47.86166061121645,491.366935483871,603.1756552419355
-115.22798781705663,-46.51584219186537,484.6290322580646,597.5607358870968
-114.95741661262954,-44.916972846876824,479.01411290322585,590.8228326612902
-116.45445212256998,-44.12375572890762,471.1532258064517,587.4538810483871
-118.27263861529003,-43.59714527009544,463.29233870967744,585.2079133064517
-119.76188518035107,-42.810425967379786,455.4314516129033,581.8389616935484
-121.91151366505473,-42.288018410160625,446.44758064516134,579.5929939516129
-123.6741846591948,-42.02742152164615,439.7096774193549,578.4700100806451
-125.4304593406402,-41.76722286085458,432.9717741935484,577.3470262096774
